lead_id,customer_id,lead_date,channel,campaign_id,message_type,attempted,connected,contracted,policy_id,contract_date,premium
L20250909_159973,U10159973,2025-09-09,google,GO_C05,SA,0,0,0,,,0
L20251031_086058,U10086058,2025-10-31,google,GO_C03,DA,1,1,1,P20251115_798743,2025-11-15,48226
L20251024_206210,U10206210,2025-10-24,kakao,KA_C03,DA,1,1,1,P20251030_219085,2025-10-30,52172
L20251020_334065,U10334065,2025-10-20,naver,NA_C02,SA,0,0,0,,,0
L20250808_226431,U10226431,2025-08-08,kakao,KA_C06,DA,0,0,0,,,0
L20251217_304270,U10304270,2025-12-17,naver,NA_C01,SA,1,1,1,P20260111_812438,2026-01-11,50990
L20251021_261792,U10261792,2025-10-21,meta,ME_C04,DA,1,1,0,,,0
L20260127_179818,U10179818,2026-01-27,google,GO_C06,DA,1,1,0,,,0
L20251208_351234,U10351234,2025-12-08,naver,NA_C03,SA,1,0,0,,,0
L20250927_104213,U10104213,2025-09-27,google,GO_C03,SA,0,0,0,,,0
L20250913_006876,U10006876,2025-09-13,google,GO_C01,DA,0,0,0,,,0
L20251106_174801,U10174801,2025-11-06,google,GO_C06,DA,1,1,1,P20251202_670563,2025-12-02,51203
L20251123_018253,U10018253,2025-11-23,google,GO_C01,DA,1,0,0,,,0
L20250819_065080,U10065080,2025-08-19,google,GO_C02,SA,1,1,1,P20250901_223759,2025-09-01,55095
L20260112_341872,U10341872,2026-01-12,naver,NA_C02,SA,1,1,1,P20260210_971532,2026-02-10,43370
L20251208_165516,U10165516,2025-12-08,google,GO_C05,SA,0,0,0,,,0
L20260101_288398,U10288398,2026-01-01,meta,ME_C06,SA,1,0,0,,,0
L20251014_400270,U10400270,2025-10-14,naver,NA_C06,DA,0,0,0,,,0
L20251225_404305,U10404305,2025-12-25,naver,NA_C06,DA,1,1,1,P20251226_654785,2025-12-26,52634
L20251119_191441,U10191441,2025-11-19,kakao,KA_C01,DA,1,1,1,P20251119_975744,2025-11-19,51869
L20251224_340154,U10340154,2025-12-24,naver,NA_C02,SA,1,1,1,P20251229_751914,2025-12-29,57127
L20250810_001373,U10001373,2025-08-10,google,GO_C01,DA,1,1,1,P20250817_463929,2025-08-17,56965
L20250904_181362,U10181362,2025-09-04,google,GO_C06,SA,1,0,0,,,0
L20260126_029057,U10029057,2026-01-26,google,GO_C01,DA,0,0,0,,,0
L20260119_168329,U10168329,2026-01-19,google,GO_C05,SA,1,1,1,P20260119_362907,2026-01-19,51951
L20251025_228208,U10228208,2025-10-25,kakao,KA_C06,DA,0,0,0,,,0
L20251007_037234,U10037234,2025-10-07,google,GO_C01,SA,1,1,1,P20251014_798406,2025-10-14,68355
L20251116_041959,U10041959,2025-11-16,google,GO_C01,SA,1,0,0,,,0
L20251116_359538,U10359538,2025-11-16,naver,NA_C04,DA,0,0,0,,,0
L20250915_449619,U10449619,2025-09-15,toss,TO_C06,DA,1,1,0,,,0
L20260119_325982,U10325982,2026-01-19,naver,NA_C02,DA,1,1,1,P20260122_809102,2026-01-22,48927
L20260126_168811,U10168811,2026-01-26,google,GO_C05,SA,0,0,0,,,0
L20251025_261941,U10261941,2025-10-25,meta,ME_C04,DA,0,0,0,,,0
L20251005_292529,U10292529,2025-10-05,naver,NA_C01,DA,0,0,0,,,0
L20250819_256909,U10256909,2025-08-19,meta,ME_C03,SA,1,1,1,P20250820_771884,2025-08-20,52463
L20250826_449118,U10449118,2025-08-26,toss,TO_C06,DA,0,0,0,,,0
L20260108_062660,U10062660,2026-01-08,google,GO_C02,DA,0,0,0,,,0
L20250926_160973,U10160973,2025-09-26,google,GO_C05,SA,0,0,0,,,0
L20251109_391819,U10391819,2025-11-09,naver,NA_C05,SA,1,1,1,P20251118_327919,2025-11-18,42821
L20260125_187720,U10187720,2026-01-25,google,GO_C06,SA,0,0,0,,,0
L20251104_209158,U10209158,2025-11-04,kakao,KA_C03,SA,0,0,0,,,0
L20250818_158624,U10158624,2025-08-18,google,GO_C05,SA,1,1,1,P20250827_269187,2025-08-27,64312
L20251231_167121,U10167121,2025-12-31,google,GO_C05,SA,0,0,0,,,0
L20250802_306157,U10306157,2025-08-02,naver,NA_C02,DA,1,1,1,P20250830_549654,2025-08-30,46070
L20251015_333602,U10333602,2025-10-15,naver,NA_C02,SA,0,0,0,,,0
L20260110_250459,U10250459,2026-01-10,meta,ME_C02,DA,1,0,0,,,0
L20251217_092687,U10092687,2025-12-17,google,GO_C03,DA,0,0,0,,,0
L20250910_235335,U10235335,2025-09-10,meta,ME_C01,DA,0,0,0,,,0
L20250929_389579,U10389579,2025-09-29,naver,NA_C05,SA,1,0,0,,,0
L20251121_359847,U10359847,2025-11-21,naver,NA_C04,DA,1,0,0,,,0
L20250821_143784,U10143784,2025-08-21,google,GO_C05,DA,0,0,0,,,0
L20251211_338832,U10338832,2025-12-11,naver,NA_C02,SA,0,0,0,,,0
L20260105_062408,U10062408,2026-01-05,google,GO_C02,DA,0,0,0,,,0
L20260116_305526,U10305526,2026-01-16,naver,NA_C01,SA,0,0,0,,,0
L20251023_123492,U10123492,2025-10-23,google,GO_C04,DA,0,0,0,,,0
L20251001_104696,U10104696,2025-10-01,google,GO_C03,SA,1,0,0,,,0
L20250901_366154,U10366154,2025-09-01,naver,NA_C04,SA,0,0,0,,,0
L20250824_032087,U10032087,2025-08-24,google,GO_C01,SA,1,0,0,,,0
L20250818_217233,U10217233,2025-08-18,kakao,KA_C05,DA,0,0,0,,,0
L20260116_027397,U10027397,2026-01-16,google,GO_C01,DA,0,0,0,,,0
L20250918_430513,U10430513,2025-09-18,toss,TO_C03,DA,1,1,0,,,0
L20250814_030928,U10030928,2025-08-14,google,GO_C01,SA,1,0,0,,,0
L20251029_014197,U10014197,2025-10-29,google,GO_C01,DA,0,0,0,,,0
L20251225_047115,U10047115,2025-12-25,google,GO_C01,SA,0,0,0,,,0
L20250820_158759,U10158759,2025-08-20,google,GO_C05,SA,0,0,0,,,0
L20250910_053906,U10053906,2025-09-10,google,GO_C02,DA,1,0,0,,,0
L20251022_190537,U10190537,2025-10-22,kakao,KA_C01,DA,0,0,0,,,0
L20260123_141852,U10141852,2026-01-23,google,GO_C04,SA,1,0,0,,,0
L20251001_223392,U10223392,2025-10-01,kakao,KA_C05,SA,0,0,0,,,0
L20250918_388959,U10388959,2025-09-18,naver,NA_C05,SA,1,1,0,,,0
L20260122_326415,U10326415,2026-01-22,naver,NA_C02,DA,0,0,0,,,0
L20250904_005541,U10005541,2025-09-04,google,GO_C01,DA,0,0,0,,,0
L20251106_203563,U10203563,2025-11-06,kakao,KA_C02,SA,0,0,0,,,0
L20251110_163741,U10163741,2025-11-10,google,GO_C05,SA,1,1,1,P20251210_219977,2025-12-10,55541
L20251023_013316,U10013316,2025-10-23,google,GO_C01,DA,0,0,0,,,0
L20250814_247390,U10247390,2025-08-14,meta,ME_C02,DA,1,1,1,P20250911_140457,2025-09-11,54485
L20251210_176834,U10176834,2025-12-10,google,GO_C06,DA,0,0,0,,,0
L20251209_411987,U10411987,2025-12-09,naver,NA_C06,SA,1,0,0,,,0
L20250807_233982,U10233982,2025-08-07,meta,ME_C01,DA,0,0,0,,,0
L20250930_134892,U10134892,2025-09-30,google,GO_C04,SA,0,0,0,,,0
L20250806_029914,U10029914,2025-08-06,google,GO_C01,SA,0,0,0,,,0
L20251216_192347,U10192347,2025-12-16,kakao,KA_C01,DA,0,0,0,,,0
L20250930_450032,U10450032,2025-09-30,toss,TO_C06,DA,0,0,0,,,0
L20251220_139721,U10139721,2025-12-20,google,GO_C04,SA,1,0,0,,,0
L20250901_349138,U10349138,2025-09-01,naver,NA_C03,SA,0,0,0,,,0
L20260107_384993,U10384993,2026-01-07,naver,NA_C05,DA,1,1,1,P20260205_892822,2026-02-05,55667
L20251015_446384,U10446384,2025-10-15,toss,TO_C05,SA,1,1,1,P20251030_513702,2025-10-30,66640
L20260123_050644,U10050644,2026-01-23,google,GO_C01,SA,1,0,0,,,0
L20250822_100754,U10100754,2025-08-22,google,GO_C03,SA,0,0,0,,,0
L20250906_398145,U10398145,2025-09-06,naver,NA_C06,DA,0,0,0,,,0
L20260126_193828,U10193828,2026-01-26,kakao,KA_C01,DA,1,0,0,,,0
L20250814_299204,U10299204,2025-08-14,naver,NA_C01,SA,0,0,0,,,0
L20251204_020140,U10020140,2025-12-04,google,GO_C01,DA,0,0,0,,,0
L20251027_085487,U10085487,2025-10-27,google,GO_C03,DA,0,0,0,,,0
L20260101_394697,U10394697,2026-01-01,naver,NA_C05,SA,1,0,0,,,0
L20250929_285920,U10285920,2025-09-29,meta,ME_C06,SA,1,1,1,P20250929_342132,2025-09-29,41262
L20251016_083863,U10083863,2025-10-16,google,GO_C03,DA,0,0,0,,,0
L20251009_332996,U10332996,2025-10-09,naver,NA_C02,SA,0,0,0,,,0
L20251202_451723,U10451723,2025-12-02,toss,TO_C06,DA,0,0,0,,,0
L20251205_020266,U10020266,2025-12-05,google,GO_C01,DA,0,0,0,,,0
L20251112_287078,U10287078,2025-11-12,meta,ME_C06,SA,1,0,0,,,0
L20251228_456459,U10456459,2025-12-28,toss,TO_C06,SA,0,0,0,,,0
L20251016_190364,U10190364,2025-10-16,kakao,KA_C01,DA,1,1,1,P20251104_901668,2025-11-04,48714
L20250902_299946,U10299946,2025-09-02,naver,NA_C01,SA,1,1,1,P20251002_396747,2025-10-02,42167
L20251013_208861,U10208861,2025-10-13,kakao,KA_C03,SA,0,0,0,,,0
L20250903_181310,U10181310,2025-09-03,google,GO_C06,SA,1,1,1,P20250906_482782,2025-09-06,50135
L20250821_143738,U10143738,2025-08-21,google,GO_C05,DA,0,0,0,,,0
L20250905_159772,U10159772,2025-09-05,google,GO_C05,SA,0,0,0,,,0
L20251028_057403,U10057403,2025-10-28,google,GO_C02,DA,1,0,0,,,0
L20251212_282824,U10282824,2025-12-12,meta,ME_C06,DA,1,1,1,P20260106_504614,2026-01-06,46821
L20250904_133449,U10133449,2025-09-04,google,GO_C04,SA,1,1,1,P20251004_571834,2025-10-04,50518
L20251004_332548,U10332548,2025-10-04,naver,NA_C02,SA,0,0,0,,,0
L20250822_251184,U10251184,2025-08-22,meta,ME_C02,SA,0,0,0,,,0
L20251208_044740,U10044740,2025-12-08,google,GO_C01,SA,0,0,0,,,0
L20260120_456945,U10456945,2026-01-20,toss,TO_C06,SA,0,0,0,,,0
L20251002_301188,U10301188,2025-10-02,naver,NA_C01,SA,0,0,0,,,0
L20251202_420870,U10420870,2025-12-02,toss,TO_C01,SA,0,0,0,,,0
L20251010_147845,U10147845,2025-10-10,google,GO_C05,DA,0,0,0,,,0
L20251030_248977,U10248977,2025-10-30,meta,ME_C02,DA,0,0,0,,,0
L20250830_230941,U10230941,2025-08-30,kakao,KA_C06,SA,0,0,0,,,0
L20250806_169204,U10169204,2025-08-06,google,GO_C06,DA,1,0,0,,,0
L20250811_352945,U10352945,2025-08-11,naver,NA_C04,DA,0,0,0,,,0
L20250916_260546,U10260546,2025-09-16,meta,ME_C04,DA,0,0,0,,,0
L20251103_294120,U10294120,2025-11-03,naver,NA_C01,DA,1,0,0,,,0
L20250926_227540,U10227540,2025-09-26,kakao,KA_C06,DA,0,0,0,,,0
L20250808_435463,U10435463,2025-08-08,toss,TO_C04,DA,0,0,0,,,0
L20251208_425045,U10425045,2025-12-08,toss,TO_C02,DA,1,1,1,P20251227_754582,2025-12-27,53645
L20251018_427706,U10427706,2025-10-18,toss,TO_C02,SA,0,0,0,,,0
L20250930_147014,U10147014,2025-09-30,google,GO_C05,DA,1,0,0,,,0
L20251109_150435,U10150435,2025-11-09,google,GO_C05,DA,0,0,0,,,0
L20250819_214152,U10214152,2025-08-19,kakao,KA_C04,SA,0,0,0,,,0
L20260115_156450,U10156450,2026-01-15,google,GO_C05,DA,0,0,0,,,0
L20251114_164026,U10164026,2025-11-14,google,GO_C05,SA,1,0,0,,,0
L20251113_109166,U10109166,2025-11-13,google,GO_C03,SA,0,0,0,,,0
L20251230_094564,U10094564,2025-12-30,google,GO_C03,DA,0,0,0,,,0
L20260120_168387,U10168387,2026-01-20,google,GO_C05,SA,1,0,0,,,0
L20260114_233491,U10233491,2026-01-14,kakao,KA_C06,SA,1,0,0,,,0
L20251116_258032,U10258032,2025-11-16,meta,ME_C03,SA,0,0,0,,,0
L20251025_013661,U10013661,2025-10-25,google,GO_C01,DA,0,0,0,,,0
L20260105_114728,U10114728,2026-01-05,google,GO_C03,SA,0,0,0,,,0
L20251215_021950,U10021950,2025-12-15,google,GO_C01,DA,0,0,0,,,0
L20251222_371929,U10371929,2025-12-22,naver,NA_C04,SA,0,0,0,,,0
L20251211_304031,U10304031,2025-12-11,naver,NA_C01,SA,0,0,0,,,0
L20251204_268730,U10268730,2025-12-04,meta,ME_C04,SA,0,0,0,,,0
L20251221_061349,U10061349,2025-12-21,google,GO_C02,DA,1,1,1,P20260110_133077,2026-01-10,47155
L20250909_066219,U10066219,2025-09-09,google,GO_C02,SA,0,0,0,,,0
L20251025_379701,U10379701,2025-10-25,naver,NA_C05,DA,0,0,0,,,0
L20251204_338158,U10338158,2025-12-04,naver,NA_C02,SA,0,0,0,,,0
L20250805_396402,U10396402,2025-08-05,naver,NA_C06,DA,1,0,0,,,0
L20251003_082031,U10082031,2025-10-03,google,GO_C03,DA,0,0,0,,,0
L20251007_389991,U10389991,2025-10-07,naver,NA_C05,SA,0,0,0,,,0
L20251220_339729,U10339729,2025-12-20,naver,NA_C02,SA,1,1,1,P20260109_751405,2026-01-09,51339
L20251016_357375,U10357375,2025-10-16,naver,NA_C04,DA,1,1,0,,,0
L20250803_343356,U10343356,2025-08-03,naver,NA_C03,DA,0,0,0,,,0
L20251203_403028,U10403028,2025-12-03,naver,NA_C06,DA,0,0,0,,,0
L20250907_344341,U10344341,2025-09-07,naver,NA_C03,DA,0,0,0,,,0
L20251129_249567,U10249567,2025-11-29,meta,ME_C02,DA,1,1,0,,,0
L20250928_285898,U10285898,2025-09-28,meta,ME_C06,SA,1,1,1,P20251026_834253,2025-10-26,48094
L20251224_412697,U10412697,2025-12-24,naver,NA_C06,SA,0,0,0,,,0
L20251211_021335,U10021335,2025-12-11,google,GO_C01,DA,1,0,0,,,0
L20250902_214372,U10214372,2025-09-02,kakao,KA_C04,SA,0,0,0,,,0
L20251001_211523,U10211523,2025-10-01,kakao,KA_C04,DA,1,1,0,,,0
L20250924_331738,U10331738,2025-09-24,naver,NA_C02,SA,0,0,0,,,0
L20251211_304039,U10304039,2025-12-11,naver,NA_C01,SA,0,0,0,,,0
L20251022_173860,U10173860,2025-10-22,google,GO_C06,DA,0,0,0,,,0
L20251218_253231,U10253231,2025-12-18,meta,ME_C02,SA,1,1,1,P20251231_665532,2025-12-31,50191
L20260110_305276,U10305276,2026-01-10,naver,NA_C01,SA,1,0,0,,,0
L20250901_077889,U10077889,2025-09-01,google,GO_C03,DA,0,0,0,,,0
L20251216_112560,U10112560,2025-12-16,google,GO_C03,SA,0,0,0,,,0
L20251015_450423,U10450423,2025-10-15,toss,TO_C06,DA,0,0,0,,,0
L20251017_083970,U10083970,2025-10-17,google,GO_C03,DA,0,0,0,,,0
L20251028_162925,U10162925,2025-10-28,google,GO_C05,SA,1,1,1,P20251108_159499,2025-11-08,49379
L20251223_322976,U10322976,2025-12-23,naver,NA_C02,DA,0,0,0,,,0
L20250903_271130,U10271130,2025-09-03,meta,ME_C05,DA,1,0,0,,,0
L20251231_204455,U10204455,2025-12-31,kakao,KA_C02,SA,1,1,1,P20260105_803965,2026-01-05,54707
L20251121_319021,U10319021,2025-11-21,naver,NA_C02,DA,1,0,0,,,0
L20260110_283796,U10283796,2026-01-10,meta,ME_C06,DA,0,0,0,,,0
L20251029_237347,U10237347,2025-10-29,meta,ME_C01,DA,1,1,0,,,0
L20251014_148209,U10148209,2025-10-14,google,GO_C05,DA,1,1,0,,,0
L20250928_280255,U10280255,2025-09-28,meta,ME_C06,DA,0,0,0,,,0
L20251027_379870,U10379870,2025-10-27,naver,NA_C05,DA,1,0,0,,,0
L20251008_378528,U10378528,2025-10-08,naver,NA_C05,DA,1,1,1,P20251015_318247,2025-10-15,39241
L20260107_229916,U10229916,2026-01-07,kakao,KA_C06,DA,0,0,0,,,0
L20250901_144642,U10144642,2025-09-01,google,GO_C05,DA,1,1,0,,,0
L20251130_165014,U10165014,2025-11-30,google,GO_C05,SA,1,0,0,,,0
L20251206_020418,U10020418,2025-12-06,google,GO_C01,DA,1,1,1,P20251208_248004,2025-12-08,60794
L20250823_180819,U10180819,2025-08-23,google,GO_C06,SA,0,0,0,,,0
L20251225_140088,U10140088,2025-12-25,google,GO_C04,SA,0,0,0,,,0
L20250916_454293,U10454293,2025-09-16,toss,TO_C06,SA,0,0,0,,,0
L20250912_300371,U10300371,2025-09-12,naver,NA_C01,SA,0,0,0,,,0
L20250927_036034,U10036034,2025-09-27,google,GO_C01,SA,1,1,1,P20251015_756659,2025-10-15,60097
L20251231_186676,U10186676,2025-12-31,google,GO_C06,SA,0,0,0,,,0
L20250829_449187,U10449187,2025-08-29,toss,TO_C06,DA,1,1,0,,,0
L20251022_056912,U10056912,2025-10-22,google,GO_C02,DA,1,1,1,P20251113_832399,2025-11-13,50477
L20251205_320666,U10320666,2025-12-05,naver,NA_C02,DA,0,0,0,,,0
L20250925_257382,U10257382,2025-09-25,meta,ME_C03,SA,1,1,1,P20251011_750023,2025-10-11,46968
L20250920_054556,U10054556,2025-09-20,google,GO_C02,DA,1,1,0,,,0
L20250809_074914,U10074914,2025-08-09,google,GO_C03,DA,0,0,0,,,0
L20251219_428908,U10428908,2025-12-19,toss,TO_C02,SA,0,0,0,,,0
L20250813_158324,U10158324,2025-08-13,google,GO_C05,SA,1,1,1,P20250826_740159,2025-08-26,49763
L20260101_025044,U10025044,2026-01-01,google,GO_C01,DA,1,1,1,P20260112_410250,2026-01-12,57351
L20251126_018720,U10018720,2025-11-26,google,GO_C01,DA,0,0,0,,,0
L20250907_441434,U10441434,2025-09-07,toss,TO_C05,DA,1,1,1,P20251006_261695,2025-10-06,53760
L20251128_360362,U10360362,2025-11-28,naver,NA_C04,DA,0,0,0,,,0
L20251119_303144,U10303144,2025-11-19,naver,NA_C01,SA,0,0,0,,,0
L20251106_174797,U10174797,2025-11-06,google,GO_C06,DA,0,0,0,,,0
L20250927_008960,U10008960,2025-09-27,google,GO_C01,DA,0,0,0,,,0
L20250918_266614,U10266614,2025-09-18,meta,ME_C04,SA,0,0,0,,,0
L20250908_445623,U10445623,2025-09-08,toss,TO_C05,SA,1,0,0,,,0
L20251014_390367,U10390367,2025-10-14,naver,NA_C05,SA,1,1,1,P20251026_860124,2025-10-26,48717
L20250805_074396,U10074396,2025-08-05,google,GO_C03,DA,1,1,0,,,0
L20260103_256309,U10256309,2026-01-03,meta,ME_C03,DA,1,1,1,P20260123_203995,2026-01-23,42987
L20250808_194110,U10194110,2025-08-08,kakao,KA_C01,SA,0,0,0,,,0
L20251119_238228,U10238228,2025-11-19,meta,ME_C01,DA,0,0,0,,,0
L20251127_232601,U10232601,2025-11-27,kakao,KA_C06,SA,1,1,1,P20251224_271931,2025-12-24,49038
L20251019_211884,U10211884,2025-10-19,kakao,KA_C04,DA,1,1,1,P20251025_174858,2025-10-25,45589
L20251107_281645,U10281645,2025-11-07,meta,ME_C06,DA,1,0,0,,,0
L20250918_007634,U10007634,2025-09-18,google,GO_C01,DA,0,0,0,,,0
L20251021_252223,U10252223,2025-10-21,meta,ME_C02,SA,0,0,0,,,0
L20251022_334364,U10334364,2025-10-22,naver,NA_C02,SA,0,0,0,,,0
L20260125_050796,U10050796,2026-01-25,google,GO_C01,SA,0,0,0,,,0
L20251224_245909,U10245909,2025-12-24,meta,ME_C01,SA,0,0,0,,,0
L20250918_054472,U10054472,2025-09-18,google,GO_C02,DA,0,0,0,,,0
L20250912_102783,U10102783,2025-09-12,google,GO_C03,SA,1,0,0,,,0
L20251102_316829,U10316829,2025-11-02,naver,NA_C02,DA,0,0,0,,,0
L20251017_280929,U10280929,2025-10-17,meta,ME_C06,DA,0,0,0,,,0
L20251105_228464,U10228464,2025-11-05,kakao,KA_C06,DA,0,0,0,,,0
L20251127_455797,U10455797,2025-11-27,toss,TO_C06,SA,0,0,0,,,0
L20251219_383652,U10383652,2025-12-19,naver,NA_C05,DA,1,1,1,P20260110_398124,2026-01-10,33069
L20251224_288184,U10288184,2025-12-24,meta,ME_C06,SA,0,0,0,,,0
L20251021_012975,U10012975,2025-10-21,google,GO_C01,DA,0,0,0,,,0
L20251019_280978,U10280978,2025-10-19,meta,ME_C06,DA,1,1,0,,,0
L20251225_362251,U10362251,2025-12-25,naver,NA_C04,DA,0,0,0,,,0
L20251014_333545,U10333545,2025-10-14,naver,NA_C02,SA,1,0,0,,,0
L20250816_158495,U10158495,2025-08-16,google,GO_C05,SA,1,1,1,P20250816_862685,2025-08-16,58561
L20251016_390462,U10390462,2025-10-16,naver,NA_C05,SA,1,1,1,P20251115_302048,2025-11-15,43857
L20251126_018717,U10018717,2025-11-26,google,GO_C01,DA,0,0,0,,,0
L20251001_214842,U10214842,2025-10-01,kakao,KA_C04,SA,1,1,0,,,0
L20251223_046795,U10046795,2025-12-23,google,GO_C01,SA,0,0,0,,,0
L20250919_389028,U10389028,2025-09-19,naver,NA_C05,SA,0,0,0,,,0
L20250809_117594,U10117594,2025-08-09,google,GO_C04,DA,1,1,1,P20250820_440694,2025-08-20,49495
L20251208_232785,U10232785,2025-12-08,kakao,KA_C06,SA,1,1,0,,,0
L20251223_061485,U10061485,2025-12-23,google,GO_C02,DA,0,0,0,,,0
L20251227_047400,U10047400,2025-12-27,google,GO_C01,SA,0,0,0,,,0
L20251210_255950,U10255950,2025-12-10,meta,ME_C03,DA,0,0,0,,,0
L20260107_250377,U10250377,2026-01-07,meta,ME_C02,DA,0,0,0,,,0
L20251201_411638,U10411638,2025-12-01,naver,NA_C06,SA,0,0,0,,,0
L20251213_239262,U10239262,2025-12-13,meta,ME_C01,DA,1,1,1,P20260110_481537,2026-01-10,50369
L20251121_125961,U10125961,2025-11-21,google,GO_C04,DA,0,0,0,,,0
L20251121_151391,U10151391,2025-11-21,google,GO_C05,DA,0,0,0,,,0
L20251205_044375,U10044375,2025-12-05,google,GO_C01,SA,1,1,1,P20251231_858513,2025-12-31,59457
L20250804_131608,U10131608,2025-08-04,google,GO_C04,SA,1,0,0,,,0
L20250910_415317,U10415317,2025-09-10,toss,TO_C01,DA,0,0,0,,,0
L20260101_129352,U10129352,2026-01-01,google,GO_C04,DA,0,0,0,,,0
L20251126_443346,U10443346,2025-11-26,toss,TO_C05,DA,0,0,0,,,0
L20251215_213008,U10213008,2025-12-15,kakao,KA_C04,DA,0,0,0,,,0
L20250824_003705,U10003705,2025-08-24,google,GO_C01,DA,0,0,0,,,0
L20251030_276575,U10276575,2025-10-30,meta,ME_C05,SA,0,0,0,,,0
L20251012_218790,U10218790,2025-10-12,kakao,KA_C05,DA,1,1,1,P20251101_327724,2025-11-01,49919
L20250929_292158,U10292158,2025-09-29,naver,NA_C01,DA,0,0,0,,,0
L20251102_434116,U10434116,2025-11-02,toss,TO_C03,SA,0,0,0,,,0
L20251024_272367,U10272367,2025-10-24,meta,ME_C05,DA,0,0,0,,,0
L20251204_138693,U10138693,2025-12-04,google,GO_C04,SA,0,0,0,,,0
L20260126_396077,U10396077,2026-01-26,naver,NA_C05,SA,0,0,0,,,0
L20260117_141487,U10141487,2026-01-17,google,GO_C04,SA,0,0,0,,,0
L20260115_305503,U10305503,2026-01-15,naver,NA_C01,SA,1,0,0,,,0
L20260115_168109,U10168109,2026-01-15,google,GO_C05,SA,0,0,0,,,0
L20251226_186413,U10186413,2025-12-26,google,GO_C06,SA,0,0,0,,,0
L20251208_044792,U10044792,2025-12-08,google,GO_C01,SA,0,0,0,,,0
L20250820_284864,U10284864,2025-08-20,meta,ME_C06,SA,1,1,0,,,0
L20251112_163926,U10163926,2025-11-12,google,GO_C05,SA,0,0,0,,,0
L20251110_163744,U10163744,2025-11-10,google,GO_C05,SA,1,0,0,,,0
L20251123_018194,U10018194,2025-11-23,google,GO_C01,DA,0,0,0,,,0
L20260102_274148,U10274148,2026-01-02,meta,ME_C05,DA,1,0,0,,,0
L20251011_272022,U10272022,2025-10-11,meta,ME_C05,DA,0,0,0,,,0
L20250809_064566,U10064566,2025-08-09,google,GO_C02,SA,1,1,1,P20250809_530390,2025-08-09,45962
L20251217_412393,U10412393,2025-12-17,naver,NA_C06,SA,1,1,1,P20260115_281703,2026-01-15,56775
L20251219_186062,U10186062,2025-12-19,google,GO_C06,SA,1,1,1,P20251226_833668,2025-12-26,40143
L20251122_359903,U10359903,2025-11-22,naver,NA_C04,DA,0,0,0,,,0
L20251022_148936,U10148936,2025-10-22,google,GO_C05,DA,0,0,0,,,0
L20250926_449913,U10449913,2025-09-26,toss,TO_C06,DA,0,0,0,,,0
L20251213_321684,U10321684,2025-12-13,naver,NA_C02,DA,1,0,0,,,0
L20251124_337179,U10337179,2025-11-24,naver,NA_C02,SA,0,0,0,,,0
L20250828_257029,U10257029,2025-08-28,meta,ME_C03,SA,1,0,0,,,0
L20251206_152684,U10152684,2025-12-06,google,GO_C05,DA,0,0,0,,,0
L20260109_026183,U10026183,2026-01-09,google,GO_C01,DA,0,0,0,,,0
L20251201_043851,U10043851,2025-12-01,google,GO_C01,SA,1,1,1,P20251218_374621,2025-12-18,49619
L20260110_156039,U10156039,2026-01-10,google,GO_C05,DA,1,1,1,P20260110_705749,2026-01-10,52322
L20260126_343181,U10343181,2026-01-26,naver,NA_C02,SA,0,0,0,,,0
L20251002_271799,U10271799,2025-10-02,meta,ME_C05,DA,0,0,0,,,0
L20251205_220400,U10220400,2025-12-05,kakao,KA_C05,DA,1,1,1,P20251214_104337,2025-12-14,52973
L20251231_413085,U10413085,2025-12-31,naver,NA_C06,SA,0,0,0,,,0
L20250915_376909,U10376909,2025-09-15,naver,NA_C05,DA,1,0,0,,,0
L20250826_254303,U10254303,2025-08-26,meta,ME_C03,DA,0,0,0,,,0
L20260126_179771,U10179771,2026-01-26,google,GO_C06,DA,1,1,1,P20260217_315024,2026-02-17,49628
L20251014_038024,U10038024,2025-10-14,google,GO_C01,SA,1,0,0,,,0
L20251229_239889,U10239889,2025-12-29,meta,ME_C01,DA,0,0,0,,,0
L20251219_112907,U10112907,2025-12-19,google,GO_C03,SA,0,0,0,,,0
L20260121_270108,U10270108,2026-01-21,meta,ME_C04,SA,1,1,1,P20260129_453974,2026-01-29,67915
L20251222_322743,U10322743,2025-12-22,naver,NA_C02,DA,0,0,0,,,0
L20251027_237248,U10237248,2025-10-27,meta,ME_C01,DA,0,0,0,,,0
L20260112_115436,U10115436,2026-01-12,google,GO_C03,SA,1,1,1,P20260202_983495,2026-02-02,47370
L20251213_268965,U10268965,2025-12-13,meta,ME_C04,SA,0,0,0,,,0
L20251116_303055,U10303055,2025-11-16,naver,NA_C01,SA,1,0,0,,,0
L20260123_448368,U10448368,2026-01-23,toss,TO_C05,SA,1,1,1,P20260215_264817,2026-02-15,58280
L20260115_027142,U10027142,2026-01-15,google,GO_C01,DA,0,0,0,,,0
L20251009_147792,U10147792,2025-10-09,google,GO_C05,DA,0,0,0,,,0
L20250923_008263,U10008263,2025-09-23,google,GO_C01,DA,1,1,0,,,0
L20250904_005550,U10005550,2025-09-04,google,GO_C01,DA,0,0,0,,,0
L20251205_320663,U10320663,2025-12-05,naver,NA_C02,DA,1,1,1,P20251225_869896,2025-12-25,59290
L20251130_197171,U10197171,2025-11-30,kakao,KA_C01,SA,0,0,0,,,0
L20260118_073304,U10073304,2026-01-18,google,GO_C02,SA,1,1,1,P20260211_833557,2026-02-11,54332
