date,channel,campaign_id,message_type,spend,leads,tm_attempts,tm_connected,contracts,premium
2026-02-10,meta,M2,Short,10.06,2,2,0,0,0.0
2026-02-10,meta,M2,Long,6.73,2,3,1,0,0.0
2026-02-11,meta,M1,Short,0.83,0,0,0,0,0.0
2026-02-11,meta,M1,Long,17.38,6,9,3,0,0.0
2026-02-11,meta,M2,Short,8.21,4,1,1,0,0.0
2026-02-11,meta,M2,Long,4.66,2,1,1,0,0.0
2026-02-12,meta,M1,Short,3.84,2,0,0,0,0.0
2026-02-12,meta,M1,Long,12.35,7,4,0,0,0.0
2026-02-12,meta,M2,Short,3.18,1,2,0,0,0.0
2026-02-12,meta,M2,Long,8.85,4,6,2,0,0.0
2026-02-13,meta,M1,Short,12.88,7,1,1,0,0.0
2026-02-13,meta,M1,Long,10.05,6,1,0,0,0.0
2026-02-13,meta,M2,Short,4.08,2,4,1,0,0.0
2026-02-13,meta,M2,Long,5.39,2,6,1,0,0.0
2026-02-14,meta,M1,Short,7.83,4,3,2,0,0.0
2026-02-14,meta,M1,Long,4.17,1,4,1,0,0.0
2026-02-14,meta,M2,Short,11.87,2,2,0,0,0.0
2026-02-14,meta,M2,Long,2.78,1,1,0,0,0.0
2026-02-15,meta,M1,Short,4.08,4,0,0,0,0.0
2026-02-15,meta,M1,Long,1.6,1,1,0,0,0.0
2026-02-15,meta,M2,Short,8.45,5,3,1,0,0.0
2026-02-15,meta,M2,Long,8.21,4,6,2,0,0.0
2026-02-16,meta,M1,Short,6.55,4,3,2,0,0.0
2026-02-16,meta,M1,Long,6.43,2,1,0,0,0.0
2026-02-16,meta,M2,Short,5.53,0,3,0,0,0.0
2026-02-16,meta,M2,Long,9.09,3,2,0,0,0.0
2026-02-17,meta,M1,Short,9.16,2,1,0,0,0.0
2026-02-17,meta,M1,Long,3.04,5,0,0,0,0.0
2026-02-17,meta,M2,Short,1.35,1,1,0,0,0.0
2026-02-17,meta,M2,Long,12.74,3,2,1,0,0.0
2026-02-18,meta,M1,Short,5.0,1,2,2,0,0.0
2026-02-18,meta,M1,Long,3.97,2,3,0,0,0.0
2026-02-18,meta,M2,Short,13.21,8,6,2,0,0.0
2026-02-18,meta,M2,Long,5.28,1,1,1,0,0.0
2026-02-19,meta,M1,Short,5.15,1,2,2,0,0.0
2026-02-19,meta,M1,Long,10.21,5,6,0,0,0.0
2026-02-19,meta,M2,Short,6.4,2,0,0,0,0.0
2026-02-19,meta,M2,Long,9.49,2,3,2,0,0.0
2026-02-20,meta,M1,Short,8.87,3,0,0,0,0.0
2026-02-20,meta,M1,Long,6.38,3,2,0,0,0.0
2026-02-20,meta,M2,Short,3.06,1,0,0,0,0.0
2026-02-20,meta,M2,Long,10.44,0,4,0,0,0.0
2026-02-21,meta,M1,Short,8.28,5,1,1,0,0.0
2026-02-21,meta,M1,Long,6.4,0,3,1,0,0.0
2026-02-21,meta,M2,Short,9.87,4,4,0,0,0.0
2026-02-21,meta,M2,Long,1.0,1,1,0,0,0.0
2026-02-22,meta,M1,Short,5.28,0,4,1,0,0.0
2026-02-22,meta,M1,Long,1.68,3,0,0,0,0.0
2026-02-22,meta,M2,Short,8.55,7,6,2,0,0.0
2026-02-22,meta,M2,Long,0.8,1,0,0,0,0.0
2026-02-23,meta,M1,Short,5.41,1,2,0,0,0.0
2026-02-23,meta,M1,Long,12.14,4,1,1,0,0.0
2026-02-23,meta,M2,Short,3.34,0,0,0,0,0.0
2026-02-23,meta,M2,Long,6.33,2,1,0,0,0.0
2026-02-24,meta,M1,Short,9.77,5,4,3,0,0.0
2026-02-24,meta,M1,Long,7.11,4,3,0,0,0.0
2026-02-24,meta,M2,Short,10.6,4,4,1,0,0.0
2026-02-24,meta,M2,Long,2.26,1,1,1,0,0.0
2026-02-25,meta,M1,Short,5.91,1,4,1,0,0.0
2026-02-25,meta,M1,Long,8.89,5,1,1,0,0.0
2026-02-25,meta,M2,Short,5.81,2,2,2,0,0.0
2026-02-25,meta,M2,Long,11.24,7,3,0,0,0.0
2026-02-26,meta,M1,Short,8.79,5,4,1,0,0.0
2026-02-26,meta,M1,Long,2.0,0,0,0,0,0.0
2026-02-26,meta,M2,Short,13.44,6,4,1,0,0.0
2026-02-26,meta,M2,Long,3.25,2,1,0,0,0.0
2026-02-27,meta,M1,Short,4.76,3,3,1,0,0.0
2026-02-27,meta,M1,Long,6.67,6,8,2,0,0.0
2026-02-27,meta,M2,Short,10.51,7,2,2,0,0.0
2026-02-27,meta,M2,Long,10.7,0,2,0,0,0.0
2026-02-28,meta,M1,Short,1.76,3,0,0,0,0.0
2026-02-28,meta,M1,Long,5.74,3,5,0,0,0.0
2026-02-28,meta,M2,Short,9.68,6,4,1,0,0.0
2026-02-28,meta,M2,Long,5.08,1,3,2,0,0.0
2025-10-01,naver,N1,Short,5.79,0,0,0,0,0.0
2025-10-01,naver,N1,Long,3.73,0,0,0,0,0.0
2025-10-01,naver,N2,Short,19.89,0,0,0,0,0.0
2025-10-01,naver,N2,Long,11.99,0,0,0,0,0.0
2025-10-02,naver,N1,Short,16.3,6,2,0,0,0.0
2025-10-02,naver,N1,Long,8.11,0,0,0,0,0.0
2025-10-02,naver,N2,Short,2.52,1,0,0,0,0.0
2025-10-02,naver,N2,Long,11.52,2,4,1,0,0.0
2025-10-03,naver,N1,Short,11.91,4,2,1,0,0.0
2025-10-03,naver,N1,Long,19.47,4,5,2,0,0.0
2025-10-03,naver,N2,Short,2.02,1,0,0,0,0.0
2025-10-03,naver,N2,Long,10.57,4,2,0,0,0.0
2025-10-04,naver,N1,Short,9.95,8,3,1,0,0.0
2025-10-04,naver,N1,Long,7.56,2,3,0,0,0.0
2025-10-04,naver,N2,Short,5.64,1,3,2,0,0.0
2025-10-04,naver,N2,Long,10.21,3,4,2,0,0.0
2025-10-05,naver,N1,Short,9.19,5,6,0,0,0.0
2025-10-05,naver,N1,Long,7.44,11,2,1,0,0.0
2025-10-05,naver,N2,Short,5.72,1,1,1,0,0.0
2025-10-05,naver,N2,Long,3.0,2,4,2,0,0.0
2025-10-06,naver,N1,Short,9.77,2,1,1,1,1787.8
2025-10-06,naver,N1,Long,9.13,3,1,0,0,0.0
2025-10-06,naver,N2,Short,6.8,3,5,0,0,0.0
2025-10-06,naver,N2,Long,8.4,1,1,1,0,0.0
2025-10-07,naver,N1,Short,12.05,3,5,2,2,2692.73
2025-10-07,naver,N1,Long,6.14,2,0,0,0,0.0
2025-10-07,naver,N2,Short,9.57,3,1,0,0,0.0
2025-10-07,naver,N2,Long,6.53,2,3,0,0,0.0
2025-10-08,naver,N1,Short,17.3,6,2,1,0,0.0
2025-10-08,naver,N1,Long,0.55,0,1,0,0,0.0
2025-10-08,naver,N2,Short,6.78,1,3,0,0,0.0
2025-10-08,naver,N2,Long,11.33,3,2,1,0,0.0
2025-10-09,naver,N1,Short,7.95,3,1,1,0,0.0
2025-10-09,naver,N1,Long,3.71,3,0,0,0,0.0
2025-10-09,naver,N2,Short,8.95,1,7,1,0,0.0
2025-10-09,naver,N2,Long,18.6,4,3,2,0,0.0
2025-10-10,naver,N1,Short,21.63,6,6,1,0,0.0
2025-10-10,naver,N1,Long,1.73,0,0,0,0,0.0
2025-10-10,naver,N2,Short,4.58,4,0,0,0,0.0
2025-10-10,naver,N2,Long,14.59,3,4,2,0,0.0
2025-10-11,naver,N1,Short,6.72,3,2,2,0,0.0
2025-10-11,naver,N1,Long,9.35,5,4,0,0,0.0
2025-10-11,naver,N2,Short,4.29,3,4,2,0,0.0
2025-10-11,naver,N2,Long,10.01,4,2,0,0,0.0
2025-10-12,naver,N1,Short,8.09,9,4,1,0,0.0
2025-10-12,naver,N1,Long,9.85,9,6,2,0,0.0
2025-10-12,naver,N2,Short,0.93,0,0,0,0,0.0
2025-10-12,naver,N2,Long,5.02,1,3,2,0,0.0
2025-10-13,naver,N1,Short,2.85,2,3,0,0,0.0
2025-10-13,naver,N1,Long,19.5,8,7,2,1,2151.86
2025-10-13,naver,N2,Short,10.54,0,0,0,0,0.0
2025-10-13,naver,N2,Long,1.65,1,1,0,0,0.0
2025-10-14,naver,N1,Short,24.99,11,7,2,1,669.45
2025-10-14,naver,N1,Long,7.43,0,1,1,0,0.0
2025-10-14,naver,N2,Short,4.87,1,0,0,0,0.0
2025-10-14,naver,N2,Long,1.89,1,1,0,0,0.0
2025-10-15,naver,N1,Short,4.99,4,0,0,0,0.0
2025-10-15,naver,N1,Long,10.9,1,3,3,0,0.0
2025-10-15,naver,N2,Short,8.79,2,2,1,1,1686.56
2025-10-15,naver,N2,Long,15.36,4,4,1,0,0.0
2025-10-16,naver,N1,Short,9.34,4,3,1,0,0.0
2025-10-16,naver,N1,Long,7.09,6,4,1,0,0.0
2025-10-16,naver,N2,Short,2.08,1,0,0,0,0.0
2025-10-16,naver,N2,Long,21.92,12,11,4,0,0.0
2025-10-17,naver,N1,Short,7.51,1,1,0,0,0.0
2025-10-17,naver,N1,Long,8.11,7,3,0,0,0.0
2025-10-17,naver,N2,Short,6.05,2,3,2,1,1420.78
2025-10-17,naver,N2,Long,17.43,8,5,3,0,0.0
2025-10-18,naver,N1,Short,4.84,2,3,1,0,0.0
2025-10-18,naver,N1,Long,16.77,6,4,1,1,878.06
2025-10-18,naver,N2,Short,9.63,3,1,1,1,878.06
2025-10-18,naver,N2,Long,1.13,0,0,0,0,0.0
2025-10-19,naver,N1,Short,6.22,2,3,2,0,0.0
2025-10-19,naver,N1,Long,9.01,5,11,0,0,0.0
2025-10-19,naver,N2,Short,4.5,1,0,0,0,0.0
2025-10-19,naver,N2,Long,5.77,7,1,1,1,1086.33
2025-10-20,naver,N1,Short,4.75,2,3,0,0,0.0
2025-10-20,naver,N1,Long,9.52,6,3,0,0,0.0
2025-10-20,naver,N2,Short,14.38,5,4,2,1,1739.31
2025-10-20,naver,N2,Long,5.42,1,2,1,0,0.0
2025-10-21,naver,N1,Short,7.07,2,3,0,0,0.0
2025-10-21,naver,N1,Long,13.13,12,4,1,0,0.0
2025-10-21,naver,N2,Short,4.25,2,2,0,0,0.0
2025-10-21,naver,N2,Long,14.38,4,5,3,1,628.88
2025-10-22,naver,N1,Short,10.04,1,0,0,0,0.0
2025-10-22,naver,N1,Long,13.93,1,3,0,0,0.0
2025-10-22,naver,N2,Short,4.21,2,0,0,0,0.0
2025-10-22,naver,N2,Long,12.91,1,2,1,0,0.0
2025-10-23,naver,N1,Short,10.93,5,2,0,0,0.0
2025-10-23,naver,N1,Long,13.51,2,5,3,1,2921.91
2025-10-23,naver,N2,Short,3.63,3,2,0,0,0.0
2025-10-23,naver,N2,Long,5.98,2,0,0,0,0.0
2025-10-24,naver,N1,Short,23.17,4,7,2,0,0.0
2025-10-24,naver,N1,Long,12.52,3,6,2,0,0.0
2025-10-24,naver,N2,Short,6.99,3,1,1,0,0.0
2025-10-24,naver,N2,Long,2.81,1,2,0,0,0.0
2025-10-25,naver,N1,Short,5.45,1,3,2,1,1486.07
2025-10-25,naver,N1,Long,8.05,3,6,0,0,0.0
2025-10-25,naver,N2,Short,0.87,1,0,0,0,0.0
2025-10-25,naver,N2,Long,20.19,10,4,4,1,1486.07
2025-10-26,naver,N1,Short,6.19,2,3,2,0,0.0
2025-10-26,naver,N1,Long,8.38,6,3,0,0,0.0
2025-10-26,naver,N2,Short,6.54,3,2,1,1,2246.36
2025-10-26,naver,N2,Long,3.23,2,2,1,1,2246.36
2025-10-27,naver,N1,Short,6.29,3,6,3,0,0.0
2025-10-27,naver,N1,Long,2.22,0,1,0,0,0.0
2025-10-27,naver,N2,Short,5.29,3,1,0,0,0.0
2025-10-27,naver,N2,Long,18.62,14,11,3,0,0.0
2025-10-28,naver,N1,Short,13.18,5,4,0,0,0.0
2025-10-28,naver,N1,Long,2.47,1,0,0,0,0.0
2025-10-28,naver,N2,Short,4.38,3,0,0,0,0.0
2025-10-28,naver,N2,Long,22.49,5,4,1,0,0.0
2025-10-29,naver,N1,Short,3.6,0,1,0,0,0.0
2025-10-29,naver,N1,Long,8.65,4,1,0,0,0.0
2025-10-29,naver,N2,Short,15.18,5,3,3,1,2984.03
2025-10-29,naver,N2,Long,11.9,5,6,0,0,0.0
2025-10-30,naver,N1,Short,11.65,5,4,1,0,0.0
2025-10-30,naver,N1,Long,6.96,5,2,1,0,0.0
2025-10-30,naver,N2,Short,3.38,2,2,0,0,0.0
2025-10-30,naver,N2,Long,19.79,7,11,5,0,0.0
2025-10-31,naver,N1,Short,15.15,13,9,1,1,1035.02
2025-10-31,naver,N1,Long,4.11,1,1,1,0,0.0
2025-10-31,naver,N2,Short,9.57,2,3,2,1,1035.02
2025-10-31,naver,N2,Long,9.94,7,5,2,0,0.0
2025-11-01,naver,N1,Short,2.67,1,0,0,0,0.0
2025-11-01,naver,N1,Long,12.2,9,2,2,1,1503.15
2025-11-01,naver,N2,Short,5.68,2,3,2,0,0.0
2025-11-01,naver,N2,Long,9.37,8,8,3,0,0.0
2025-11-02,naver,N1,Short,11.2,8,8,4,0,0.0
2025-11-02,naver,N1,Long,7.23,5,1,0,0,0.0
2025-11-02,naver,N2,Short,1.98,1,1,1,0,0.0
2025-11-02,naver,N2,Long,3.57,5,4,1,0,0.0
2025-11-03,naver,N1,Short,15.57,4,3,2,2,4233.34
2025-11-03,naver,N1,Long,8.46,3,5,2,0,0.0
2025-11-03,naver,N2,Short,5.67,2,2,0,0,0.0
2025-11-03,naver,N2,Long,2.88,1,1,1,0,0.0
2025-11-04,naver,N1,Short,15.7,4,5,2,0,0.0
2025-11-04,naver,N1,Long,8.89,3,2,0,0,0.0
2025-11-04,naver,N2,Short,1.49,0,1,0,0,0.0
2025-11-04,naver,N2,Long,6.99,3,1,0,0,0.0
2025-11-05,naver,N1,Short,11.52,4,4,0,0,0.0
2025-11-05,naver,N1,Long,3.78,0,2,0,0,0.0
2025-11-05,naver,N2,Short,16.31,8,2,2,1,708.34
2025-11-05,naver,N2,Long,6.52,1,1,1,0,0.0
2025-11-06,naver,N1,Short,16.5,3,4,1,1,1394.47
2025-11-06,naver,N1,Long,14.07,5,3,1,0,0.0
2025-11-06,naver,N2,Short,2.8,0,0,0,0,0.0
2025-11-06,naver,N2,Long,8.54,4,1,1,0,0.0
2025-11-07,naver,N1,Short,4.17,2,2,1,1,1315.31
2025-11-07,naver,N1,Long,11.9,4,6,1,0,0.0
2025-11-07,naver,N2,Short,11.3,3,1,0,0,0.0
2025-11-07,naver,N2,Long,8.55,6,2,1,0,0.0
2025-11-08,naver,N1,Short,16.49,7,7,2,0,0.0
2025-11-08,naver,N1,Long,1.89,0,0,0,0,0.0
2025-11-08,naver,N2,Short,12.04,5,5,1,0,0.0
2025-11-08,naver,N2,Long,4.38,3,1,1,0,0.0
2025-11-09,naver,N1,Short,6.57,3,5,1,0,0.0
2025-11-09,naver,N1,Long,10.19,6,1,1,1,1005.35
2025-11-09,naver,N2,Short,3.43,3,1,1,0,0.0
2025-11-09,naver,N2,Long,5.47,0,5,1,0,0.0
2025-11-10,naver,N1,Short,3.81,0,1,0,0,0.0
2025-11-10,naver,N1,Long,13.1,5,4,1,0,0.0
2025-11-10,naver,N2,Short,5.29,0,1,0,0,0.0
2025-11-10,naver,N2,Long,12.49,4,3,1,0,0.0
2025-11-11,naver,N1,Short,2.04,0,0,0,0,0.0
2025-11-11,naver,N1,Long,21.89,7,8,1,0,0.0
2025-11-11,naver,N2,Short,7.12,5,3,1,1,1189.01
2025-11-11,naver,N2,Long,3.04,2,1,1,0,0.0
2025-11-12,naver,N1,Short,13.65,2,1,1,0,0.0
2025-11-12,naver,N1,Long,8.98,6,5,2,0,0.0
2025-11-12,naver,N2,Short,7.7,4,3,1,0,0.0
2025-11-12,naver,N2,Long,6.68,6,3,0,0,0.0
2025-11-13,naver,N1,Short,8.51,2,2,0,0,0.0
2025-11-13,naver,N1,Long,15.32,5,2,0,0,0.0
2025-11-13,naver,N2,Short,5.45,1,0,0,0,0.0
2025-11-13,naver,N2,Long,8.74,2,1,0,0,0.0
2025-11-14,naver,N1,Short,5.23,1,0,0,0,0.0
2025-11-14,naver,N1,Long,6.57,1,3,0,0,0.0
2025-11-14,naver,N2,Short,15.43,5,3,2,0,0.0
2025-11-14,naver,N2,Long,9.6,4,4,0,0,0.0
2025-11-15,naver,N1,Short,2.01,3,1,0,0,0.0
2025-11-15,naver,N1,Long,3.41,2,0,0,0,0.0
2025-11-15,naver,N2,Short,8.52,2,2,0,0,0.0
2025-11-15,naver,N2,Long,15.1,9,7,4,0,0.0
2025-11-16,naver,N1,Short,21.7,18,14,5,0,0.0
2025-11-16,naver,N1,Long,3.63,2,2,1,1,1076.33
2025-11-16,naver,N2,Short,2.04,1,0,0,0,0.0
2025-11-16,naver,N2,Long,0.78,0,0,0,0,0.0
2025-11-17,naver,N1,Short,6.42,3,2,1,0,0.0
2025-11-17,naver,N1,Long,6.7,4,3,1,0,0.0
2025-11-17,naver,N2,Short,5.23,2,3,0,0,0.0
2025-11-17,naver,N2,Long,11.85,5,4,2,1,902.78
2025-11-18,naver,N1,Short,9.46,3,1,1,0,0.0
2025-11-18,naver,N1,Long,3.21,0,0,0,0,0.0
2025-11-18,naver,N2,Short,12.35,2,1,0,0,0.0
2025-11-18,naver,N2,Long,7.34,1,1,1,0,0.0
2025-11-19,naver,N1,Short,4.07,4,0,0,0,0.0
2025-11-19,naver,N1,Long,7.53,4,1,0,0,0.0
2025-11-19,naver,N2,Short,4.14,1,1,1,0,0.0
2025-11-19,naver,N2,Long,31.7,8,10,2,0,0.0
2025-11-20,naver,N1,Short,15.36,7,8,0,0,0.0
2025-11-20,naver,N1,Long,9.27,5,1,0,0,0.0
2025-11-20,naver,N2,Short,0.38,1,1,0,0,0.0
2025-11-20,naver,N2,Long,10.45,3,3,3,0,0.0
2025-11-21,naver,N1,Short,6.55,1,3,1,0,0.0
2025-11-21,naver,N1,Long,16.79,8,6,1,0,0.0
2025-11-21,naver,N2,Short,11.96,6,5,2,0,0.0
2025-11-21,naver,N2,Long,4.6,2,1,0,0,0.0
2025-11-22,naver,N1,Short,2.46,3,1,1,0,0.0
2025-11-22,naver,N1,Long,12.54,9,6,3,1,1195.66
2025-11-22,naver,N2,Short,8.6,6,10,1,1,1195.66
2025-11-22,naver,N2,Long,6.19,5,4,2,0,0.0
2025-11-23,naver,N1,Short,6.29,2,3,1,0,0.0
2025-11-23,naver,N1,Long,0.61,0,0,0,0,0.0
2025-11-23,naver,N2,Short,5.84,4,2,1,0,0.0
2025-11-23,naver,N2,Long,13.04,4,4,2,0,0.0
2025-11-24,naver,N1,Short,5.2,2,3,0,0,0.0
2025-11-24,naver,N1,Long,16.33,10,3,1,0,0.0
2025-11-24,naver,N2,Short,4.11,0,0,0,0,0.0
2025-11-24,naver,N2,Long,12.89,2,5,2,0,0.0
2025-11-25,naver,N1,Short,4.33,0,2,0,0,0.0
2025-11-25,naver,N1,Long,17.32,8,3,0,0,0.0
2025-11-25,naver,N2,Short,3.16,1,0,0,0,0.0
2025-11-25,naver,N2,Long,15.35,5,5,5,0,0.0
2025-11-26,naver,N1,Short,16.89,5,4,2,0,0.0
2025-11-26,naver,N1,Long,8.11,5,4,1,0,0.0
2025-11-26,naver,N2,Short,7.13,2,2,1,0,0.0
2025-11-26,naver,N2,Long,7.77,3,0,0,0,0.0
2025-11-27,naver,N1,Short,6.73,4,2,0,0,0.0
2025-11-27,naver,N1,Long,9.65,6,4,2,1,1100.15
2025-11-27,naver,N2,Short,6.48,1,4,2,1,1100.15
2025-11-27,naver,N2,Long,14.73,4,1,1,1,1100.15
2025-11-28,naver,N1,Short,7.01,4,1,0,0,0.0
2025-11-28,naver,N1,Long,3.95,1,1,1,0,0.0
2025-11-28,naver,N2,Short,8.05,1,5,0,0,0.0
2025-11-28,naver,N2,Long,13.04,3,1,1,1,2192.99
2025-11-29,naver,N1,Short,4.16,4,0,0,0,0.0
2025-11-29,naver,N1,Long,2.2,1,2,2,0,0.0
2025-11-29,naver,N2,Short,10.87,6,11,1,1,895.64
2025-11-29,naver,N2,Long,9.57,10,4,3,0,0.0
2025-11-30,naver,N1,Short,6.13,6,1,1,0,0.0
2025-11-30,naver,N1,Long,2.38,1,0,0,0,0.0
2025-11-30,naver,N2,Short,10.86,2,4,1,1,5358.07
2025-11-30,naver,N2,Long,5.62,2,0,0,0,0.0
2025-12-01,naver,N1,Short,3.06,2,0,0,0,0.0
2025-12-01,naver,N1,Long,17.04,2,5,1,0,0.0
2025-12-01,naver,N2,Short,1.99,1,0,0,0,0.0
2025-12-01,naver,N2,Long,15.9,7,3,1,0,0.0
2025-12-02,naver,N1,Short,8.84,4,2,0,0,0.0
2025-12-02,naver,N1,Long,7.24,2,4,1,0,0.0
2025-12-02,naver,N2,Short,5.41,0,2,0,0,0.0
2025-12-02,naver,N2,Long,20.26,5,3,2,0,0.0
2025-12-03,naver,N1,Short,5.59,0,2,1,0,0.0
2025-12-03,naver,N1,Long,9.97,2,0,0,0,0.0
2025-12-03,naver,N2,Short,16.59,4,3,2,0,0.0
2025-12-03,naver,N2,Long,13.55,2,2,0,0,0.0
2025-12-04,naver,N1,Short,9.04,6,2,1,0,0.0
2025-12-04,naver,N1,Long,9.7,5,1,0,0,0.0
2025-12-04,naver,N2,Short,17.71,4,5,2,1,2778.26
2025-12-04,naver,N2,Long,8.44,3,4,0,0,0.0
2025-12-05,naver,N1,Short,7.51,5,5,1,0,0.0
2025-12-05,naver,N1,Long,11.88,10,5,2,0,0.0
2025-12-05,naver,N2,Short,4.81,0,2,2,0,0.0
2025-12-05,naver,N2,Long,16.02,4,8,3,0,0.0
2025-12-06,naver,N1,Short,2.04,2,1,0,0,0.0
2025-12-06,naver,N1,Long,12.25,11,8,3,0,0.0
2025-12-06,naver,N2,Short,12.88,12,8,1,1,2145.67
2025-12-06,naver,N2,Long,4.33,0,3,2,0,0.0
2025-12-07,naver,N1,Short,11.19,6,4,0,0,0.0
2025-12-07,naver,N1,Long,12.98,9,4,2,1,636.24
2025-12-07,naver,N2,Short,4.2,3,7,3,0,0.0
2025-12-07,naver,N2,Long,2.47,2,2,1,0,0.0
2025-12-08,naver,N1,Short,4.76,4,2,1,0,0.0
2025-12-08,naver,N1,Long,8.47,3,1,0,0,0.0
2025-12-08,naver,N2,Short,14.99,1,5,0,0,0.0
2025-12-08,naver,N2,Long,9.28,4,2,2,0,0.0
2025-12-09,naver,N1,Short,22.73,12,8,2,0,0.0
2025-12-09,naver,N1,Long,1.13,0,1,1,0,0.0
2025-12-09,naver,N2,Short,5.22,1,0,0,0,0.0
2025-12-09,naver,N2,Long,6.15,2,2,0,0,0.0
2025-12-10,naver,N1,Short,5.7,1,0,0,0,0.0
2025-12-10,naver,N1,Long,14.23,2,1,0,0,0.0
2025-12-10,naver,N2,Short,19.43,4,2,1,0,0.0
2025-12-10,naver,N2,Long,5.76,0,1,0,0,0.0
2025-12-11,naver,N1,Short,22.17,9,6,3,0,0.0
2025-12-11,naver,N1,Long,8.01,3,1,1,0,0.0
2025-12-11,naver,N2,Short,6.1,1,5,1,0,0.0
2025-12-11,naver,N2,Long,3.15,0,3,0,0,0.0
2025-12-12,naver,N1,Short,2.2,2,1,1,0,0.0
2025-12-12,naver,N1,Long,3.38,1,0,0,0,0.0
2025-12-12,naver,N2,Short,11.07,5,1,1,0,0.0
2025-12-12,naver,N2,Long,23.96,4,10,3,0,0.0
2025-12-13,naver,N1,Short,10.76,8,7,1,0,0.0
2025-12-13,naver,N1,Long,15.11,5,5,4,0,0.0
2025-12-13,naver,N2,Short,3.54,1,2,1,0,0.0
2025-12-13,naver,N2,Long,5.42,4,2,1,0,0.0
2025-12-14,naver,N1,Short,13.9,7,7,2,0,0.0
2025-12-14,naver,N1,Long,1.07,0,0,0,0,0.0
2025-12-14,naver,N2,Short,10.42,5,3,3,0,0.0
2025-12-14,naver,N2,Long,4.74,1,2,0,0,0.0
2025-12-15,naver,N1,Short,8.16,2,2,1,0,0.0
2025-12-15,naver,N1,Long,12.63,4,5,0,0,0.0
2025-12-15,naver,N2,Short,7.59,3,2,2,0,0.0
2025-12-15,naver,N2,Long,12.58,8,3,1,1,1593.15
2025-12-16,naver,N1,Short,11.25,1,4,2,1,1532.48
2025-12-16,naver,N1,Long,3.01,4,3,1,0,0.0
2025-12-16,naver,N2,Short,9.11,2,4,0,0,0.0
2025-12-16,naver,N2,Long,12.92,8,4,3,0,0.0
2025-12-17,naver,N1,Short,3.18,1,1,0,0,0.0
2025-12-17,naver,N1,Long,4.61,2,2,1,0,0.0
2025-12-17,naver,N2,Short,24.8,11,7,3,1,949.38
2025-12-17,naver,N2,Long,10.7,5,4,2,0,0.0
2025-12-18,naver,N1,Short,10.68,3,1,1,0,0.0
2025-12-18,naver,N1,Long,7.91,5,2,0,0,0.0
2025-12-18,naver,N2,Short,15.29,3,6,1,0,0.0
2025-12-18,naver,N2,Long,10.03,4,4,0,0,0.0
2025-12-19,naver,N1,Short,3.12,0,0,0,0,0.0
2025-12-19,naver,N1,Long,28.89,6,2,1,1,2264.58
2025-12-19,naver,N2,Short,6.71,0,1,0,0,0.0
2025-12-19,naver,N2,Long,7.53,4,2,1,0,0.0
2025-12-20,naver,N1,Short,5.96,1,0,0,0,0.0
2025-12-20,naver,N1,Long,6.12,3,1,0,0,0.0
2025-12-20,naver,N2,Short,17.31,6,4,0,0,0.0
2025-12-20,naver,N2,Long,3.82,2,1,0,0,0.0
2025-12-21,naver,N1,Short,3.72,2,2,2,0,0.0
2025-12-21,naver,N1,Long,6.7,3,2,2,0,0.0
2025-12-21,naver,N2,Short,7.08,6,7,1,0,0.0
2025-12-21,naver,N2,Long,6.22,5,2,0,0,0.0
2025-12-22,naver,N1,Short,5.64,3,2,1,0,0.0
2025-12-22,naver,N1,Long,14.84,8,7,2,0,0.0
2025-12-22,naver,N2,Short,6.34,3,0,0,0,0.0
2025-12-22,naver,N2,Long,11.66,4,4,3,0,0.0
2025-12-23,naver,N1,Short,13.32,5,5,2,1,1257.95
2025-12-23,naver,N1,Long,10.09,2,1,0,0,0.0
2025-12-23,naver,N2,Short,5.67,3,0,0,0,0.0
2025-12-23,naver,N2,Long,11.03,6,3,1,1,1257.95
2025-12-24,naver,N1,Short,3.28,1,0,0,0,0.0
2025-12-24,naver,N1,Long,14.89,4,6,2,0,0.0
2025-12-24,naver,N2,Short,13.29,5,2,0,0,0.0
2025-12-24,naver,N2,Long,5.87,2,3,0,0,0.0
2025-12-25,naver,N1,Short,11.38,5,8,1,1,1445.73
2025-12-25,naver,N1,Long,17.3,6,1,1,0,0.0
2025-12-25,naver,N2,Short,6.71,5,6,0,0,0.0
2025-12-25,naver,N2,Long,2.29,1,3,1,0,0.0
2025-12-26,naver,N1,Short,10.65,1,5,1,0,0.0
2025-12-26,naver,N1,Long,9.38,4,1,0,0,0.0
2025-12-26,naver,N2,Short,12.23,6,3,2,1,1578.87
2025-12-26,naver,N2,Long,5.62,0,3,0,0,0.0
2025-12-27,naver,N1,Short,8.55,5,3,2,0,0.0
2025-12-27,naver,N1,Long,0.77,0,1,0,0,0.0
2025-12-27,naver,N2,Short,17.42,10,8,1,1,2245.69
2025-12-27,naver,N2,Long,5.75,3,2,1,0,0.0
2025-12-28,naver,N1,Short,8.14,1,4,1,0,0.0
2025-12-28,naver,N1,Long,4.11,0,2,2,1,557.52
2025-12-28,naver,N2,Short,13.53,8,4,2,0,0.0
2025-12-28,naver,N2,Long,5.44,9,4,1,1,557.52
2025-12-29,naver,N1,Short,15.99,10,6,2,0,0.0
2025-12-29,naver,N1,Long,3.44,1,2,1,0,0.0
2025-12-29,naver,N2,Short,4.94,3,2,0,0,0.0
2025-12-29,naver,N2,Long,15.16,2,5,3,1,999.08
