date,channel,spend,leads,call_attempt,call_connected,contracts,premium
2026-02-12,메타,3452090.904076026,498,382,108,20.0,15645882.504565967
2026-02-12,카카오,2719677.1735656834,380,298,91,21.0,21207467.38090366
2026-02-12,쿠팡,770266.2139134399,59,45,14,1.0,692338.5892936642
2026-02-12,토스,770266.2139134399,95,67,16,1.0,548336.1646654531
2026-02-13,search,1857.635618601976,8,6,2,0.0,0.0
2026-02-13,social,6038.698255918024,26,19,9,2.0,2100.0
2026-02-13,구글,3732758.045387732,604,475,167,32.0,32335302.919294853
2026-02-13,네이버,1457275.531123213,206,168,45,11.0,9907649.794291241
2026-02-13,메타,3364877.8824292766,443,340,112,14.0,12317195.610624658
2026-02-13,카카오,2628032.9542728774,343,268,89,16.0,13233294.629466144
2026-02-13,쿠팡,746686.5764241058,59,40,14,2.0,1424878.6877982344
2026-02-13,토스,746686.5764241058,112,73,22,7.0,7497914.684372541
2026-02-14,search,3436.929115412693,14,11,5,1.0,1071.0
2026-02-14,social,4231.093719716441,19,14,6,1.0,892.0
2026-02-14,구글,3687191.438099384,668,519,193,39.0,43936932.19654392
2026-02-14,네이버,1443743.8370829178,235,190,49,12.0,12718970.030492663
2026-02-14,메타,3349212.8325139754,489,378,132,30.0,27944718.776616104
2026-02-14,카카오,2552009.4786862247,473,370,120,28.0,23757592.90445946
2026-02-14,쿠팡,737526.0163951404,96,77,14,4.0,2974794.5058672866
2026-02-14,토스,737526.0163951404,80,61,18,3.0,2578153.085241574
2026-02-15,search,2747.7476089735965,12,9,4,0.0,0.0
2026-02-15,social,2108.6153641578744,10,7,3,0.0,0.0
2026-02-15,구글,3751449.9043793287,572,454,189,51.0,57778774.987083584
2026-02-15,네이버,1478996.44301481,227,174,41,8.0,7607396.387873725
2026-02-15,메타,3368827.933612556,411,304,101,27.0,25344050.931974493
2026-02-15,카카오,2588200.941290843,487,375,122,27.0,29035935.187907554
2026-02-15,쿠팡,750347.0045797871,87,53,17,3.0,2466916.4165298385
2026-02-15,토스,750347.0045797871,73,54,17,0.0,0.0
2026-02-16,search,2225.420030082876,8,6,2,0.0,0.0
2026-02-16,social,2212.8591967465977,9,6,2,0.0,0.0
2026-02-16,구글,3881902.98853322,489,378,138,32.0,37653372.29882417
2026-02-16,네이버,1501799.2862896975,322,243,72,12.0,12684239.470201895
2026-02-16,메타,3448324.070767506,695,539,175,42.0,36722551.78979963
2026-02-16,카카오,2712467.317853704,365,278,97,15.0,12918909.110005075
2026-02-16,쿠팡,776417.6631141929,65,41,11,1.0,523329.6592150368
2026-02-16,토스,776417.6631141929,98,77,26,6.0,8325797.735206339
2026-02-17,search,5304.762635476548,23,17,8,1.0,1260.0
2026-02-17,social,3411.939049853392,16,12,5,1.0,1050.0
2026-02-17,구글,3963151.237700518,599,480,169,45.0,47933415.72783022
2026-02-17,네이버,1567885.9796253194,377,288,88,22.0,21401664.870717883
2026-02-17,메타,3534460.06847635,478,367,114,20.0,19758699.959295765
2026-02-17,카카오,2789384.1349937487,549,432,157,40.0,40010883.25634994
2026-02-17,쿠팡,792654.3400550104,77,54,12,3.0,2099300.047311749
2026-02-17,토스,792654.3400550104,113,83,29,6.0,5420661.463755803
2026-02-18,search,2241.2556091441684,9,6,2,0.0,0.0
2026-02-18,social,1640.861914033362,8,6,3,0.0,0.0
2026-02-18,구글,3949571.7580000944,763,621,228,48.0,48179921.7345436
2026-02-18,네이버,1618151.5338753168,271,215,77,12.0,14333078.157830719
2026-02-18,메타,3520661.855881978,497,391,113,22.0,23972557.04386694
2026-02-18,카카오,2801391.159423516,665,530,160,25.0,23677697.439251214
2026-02-18,쿠팡,790736.7802830166,100,74,19,0.0,0.0
2026-02-18,토스,790736.7802830166,134,100,40,3.0,2345266.9702689736
2026-02-19,search,6014.848847225956,27,22,10,1.0,1260.0
2026-02-19,social,4671.415931689101,21,15,7,1.0,1050.0
2026-02-19,구글,3857065.545751838,450,358,140,34.0,39598362.92816565
2026-02-19,네이버,1614590.956304777,305,235,75,5.0,5098496.58755254
2026-02-19,메타,3353369.3857477484,389,302,81,16.0,15785592.068645729
2026-02-19,카카오,2810339.4878115105,277,219,76,14.0,15187636.164199354
2026-02-19,쿠팡,771947.6877943161,76,57,17,5.0,4894177.242982049
2026-02-19,토스,771947.6877943161,81,65,22,6.0,4911477.765265066
2026-02-20,search,2770.722804525048,12,9,4,0.0,0.0
2026-02-20,social,4170.454824829112,19,14,7,1.0,1050.0
2026-02-20,구글,3731574.874435785,569,448,171,42.0,44205750.957238376
2026-02-20,네이버,1623626.314625395,181,131,32,10.0,11416357.184293346
2026-02-20,메타,3184734.2791680675,554,419,139,26.0,25480753.715385158
2026-02-20,카카오,2759997.0713811014,307,232,76,23.0,21129885.173155244
2026-02-20,쿠팡,748186.4086785738,54,36,6,1.0,1452284.6736642204
2026-02-20,토스,748186.4086785738,87,62,13,4.0,3222736.6474916018
2026-02-21,search,3570.381939320116,17,13,6,1.0,1071.0
2026-02-21,social,3741.136406090576,15,11,5,1.0,892.0
2026-02-21,구글,3660349.06391716,456,363,126,29.0,29822419.456357494
2026-02-21,네이버,1631769.153650159,250,194,50,10.0,9053137.293898143
2026-02-21,메타,3125581.1588385003,535,416,143,22.0,18865263.49503536
2026-02-21,카카오,2732357.263424693,279,215,74,17.0,15691524.564722639
2026-02-21,쿠팡,736668.4227954597,75,59,14,0.0,0.0
2026-02-21,토스,736668.4227954597,96,73,24,4.0,4590024.327865099
2026-02-22,search,3549.793158335371,14,10,4,0.0,0.0
2026-02-22,social,3455.763707098064,14,11,5,0.0,0.0
2026-02-22,구글,3664675.400644091,759,594,207,50.0,54148125.93872289
2026-02-22,네이버,1698264.06031,296,222,65,10.0,10061519.396604322
2026-02-22,메타,3205312.465322136,583,429,148,29.0,26379200.80613727
2026-02-22,카카오,2742014.3016715376,301,241,89,15.0,14744991.0615418
2026-02-22,쿠팡,746691.7448097931,84,65,10,1.0,800077.9448543398
2026-02-22,토스,746691.7448097931,96,68,24,6.0,5715506.616144188
2026-02-23,search,6971.198356949226,30,21,10,2.0,2520.0
2026-02-23,social,2098.066415103889,10,8,3,0.0,0.0
2026-02-23,구글,3787476.8492218144,814,647,232,42.0,48505034.306061365
2026-02-23,네이버,1792831.9894517986,252,198,46,8.0,7470915.543230861
2026-02-23,메타,3367127.6042737244,386,280,99,11.0,9271830.517953439
2026-02-23,카카오,2726147.139864242,488,384,137,32.0,26814401.438627668
2026-02-23,쿠팡,770213.9291190226,69,57,16,2.0,2970435.3389767613
2026-02-23,토스,770213.9291190226,107,81,24,3.0,3064507.4691532957
2026-02-24,search,3877.053573619983,18,14,7,1.0,1260.0
2026-02-24,social,5254.456111196659,21,16,7,1.0,1050.0
2026-02-24,구글,3934349.4021456367,776,630,253,54.0,56538454.92967085
2026-02-24,네이버,1848649.42527493,276,225,68,17.0,15367906.793329637
2026-02-24,메타,3398651.281001049,732,563,200,45.0,45228370.306595765
2026-02-24,카카오,2785469.9545797994,501,407,133,31.0,30103224.359277926
2026-02-24,쿠팡,795136.9439576562,67,43,13,3.0,3393479.858365329
2026-02-24,토스,795136.9439576562,95,72,24,4.0,3494333.7767965817
2026-02-25,search,5567.735827048387,25,20,9,2.0,2520.0
2026-02-25,social,2821.834645660889,13,10,4,1.0,1050.0
2026-02-25,구글,3976734.6569742616,524,415,161,36.0,41519767.967616886
2026-02-25,네이버,1814667.5147168487,207,156,53,8.0,9908210.362703558
2026-02-25,메타,3439564.322135129,525,417,148,37.0,32406217.986989807
2026-02-25,카카오,2753882.408022874,375,291,94,11.0,10596121.65979373
2026-02-25,쿠팡,800720.522688396,62,44,12,2.0,1377836.5664588904
2026-02-25,토스,800720.522688396,117,74,15,4.0,4149872.3618836775
2026-02-26,search,4539.8921501059485,20,15,7,1.0,1260.0
2026-02-26,social,3641.010015375786,17,12,5,1.0,1050.0
2026-02-26,구글,3906658.960640348,752,600,215,61.0,65934218.50921208
2026-02-26,네이버,1755737.6409131456,239,183,65,11.0,9309422.51728361
2026-02-26,메타,3443202.622321292,440,352,128,32.0,29378063.53298252
2026-02-26,카카오,2614242.62618888,426,324,122,26.0,25040981.017424148
2026-02-26,쿠팡,784824.626468873,79,51,16,3.0,2618781.6751616476
2026-02-26,토스,784824.626468873,83,58,19,7.0,9614108.482472325
2026-02-27,search,2458.042054038799,9,7,3,0.0,0.0
2026-02-27,social,2884.138764898624,13,10,4,0.0,0.0
2026-02-27,구글,3814611.258322701,551,431,141,30.0,34142150.80455626
2026-02-27,네이버,1659503.4765049152,210,156,56,14.0,12773041.786989445
2026-02-27,메타,3381816.828614073,460,351,110,30.0,24972769.86047839
2026-02-27,카카오,2514732.324262872,458,359,108,19.0,19098170.63781143
2026-02-27,쿠팡,765192.5939860623,77,53,15,1.0,764228.4730161782
2026-02-27,토스,765192.5939860623,122,91,28,5.0,4229814.895308942
2026-02-28,search,1902.8166096346815,8,6,2,0.0,0.0
2026-02-28,social,2167.1948680438377,8,6,2,0.0,0.0
2026-02-28,구글,3776294.021721293,516,390,136,30.0,35373090.46189668
2026-02-28,네이버,1609879.6579244586,267,192,52,9.0,8967901.357639521
2026-02-28,메타,3321960.9398670373,691,517,185,42.0,40173647.36772439
2026-02-28,카카오,2502728.2837328715,413,320,110,23.0,25136589.883969415
2026-02-28,쿠팡,756734.526853248,60,36,12,3.0,2789690.6868414897
2026-02-28,토스,756734.526853248,102,77,25,5.0,5112876.7576796645
2026-03-01,search,3165.233016812496,15,11,5,1.0,1101.0
2026-03-01,social,1760.532440099891,5,3,1,0.0,0.0
2026-03-01,구글,3829957.408498136,728,583,236,61.0,66875501.5764425
2026-03-01,네이버,1601240.4526659008,269,204,56,13.0,12121109.050469104
2026-03-01,메타,3371115.401077922,539,416,143,31.0,29394077.33988874
2026-03-01,카카오,2567235.474855115,478,368,116,34.0,35155804.32054116
2026-03-01,쿠팡,766950.7013304704,76,53,23,1.0,902204.4157816172
2026-03-01,토스,766950.7013304704,94,68,27,4.0,3869713.62822416
2026-03-02,search,6444.575655178517,29,22,10,1.0,1296.0
2026-03-02,social,4832.565251027468,21,16,8,1.0,1080.0
2026-03-02,구글,3945530.278225293,698,545,207,55.0,60711453.70227119
2026-03-02,네이버,1616512.351119202,304,232,74,17.0,18200848.624838434
2026-03-02,메타,3453697.212146987,607,473,151,31.0,31644604.108038105
2026-03-02,카카오,2719090.6348459413,378,297,100,27.0,27315719.343037523
2026-03-02,쿠팡,789729.5484051064,76,55,20,0.0,0.0
2026-03-02,토스,789729.5484051064,89,62,18,6.0,8349869.992088875
2026-03-03,search,5544.895104510308,24,18,8,1.0,1296.0
2026-03-03,social,5419.0369262071,24,18,7,1.0,1080.0
2026-03-03,구글,4029134.108297593,670,549,191,47.0,52332192.38599822
2026-03-03,네이버,1645812.3005709886,268,202,54,5.0,4165309.1235140255
2026-03-03,메타,3585761.446785734,717,546,197,44.0,39429288.30850668
2026-03-03,카카오,2784380.2579407967,573,433,134,31.0,26378299.219674736
2026-03-03,쿠팡,806232.0919535498,78,59,20,1.0,850248.9556092739
2026-03-03,토스,806232.0919535498,99,73,19,3.0,3233686.0505881924
2026-03-04,search,7320.04526912095,33,25,11,2.0,2592.0
2026-03-04,social,2481.914288658154,9,7,3,0.0,0.0
2026-03-04,구글,4018913.461101524,671,541,199,52.0,58974462.96504645
2026-03-04,네이버,1637696.851952488,194,142,33,7.0,6647356.908872849
2026-03-04,메타,3611377.829472345,633,475,148,31.0,33030408.143580478
2026-03-04,카카오,2807968.580191452,573,445,164,32.0,33925311.54540008
2026-03-04,쿠팡,804046.1179114251,120,76,23,3.0,2729071.3304070877
2026-03-04,토스,804046.1179114251,128,96,24,3.0,2951209.7875361806
2026-03-05,search,2016.3304905750376,9,6,3,0.0,0.0
2026-03-05,social,3739.248747742493,15,11,4,0.0,0.0
2026-03-05,구글,3920945.018788807,672,532,200,47.0,53032545.104898036
2026-03-05,네이버,1573597.2390998693,185,144,43,13.0,11329973.779277528
2026-03-05,메타,3535282.254928779,403,302,101,21.0,17019153.375537623
2026-03-05,카카오,2784090.0460693534,399,314,110,30.0,27659578.072704084
2026-03-05,쿠팡,784360.2304569896,67,53,15,4.0,2412312.6423870428
2026-03-05,토스,784360.2304569896,102,73,19,6.0,6689209.5896724
2026-03-06,search,6000.914099682631,27,20,9,2.0,2592.0
2026-03-06,social,3655.656901789685,17,13,6,1.0,1080.0
2026-03-06,구글,3799763.3738803696,525,420,160,39.0,43441465.05619216
2026-03-06,네이버,1500640.2411776078,191,150,46,6.0,4808541.846336957
2026-03-06,메타,3437848.6876558075,513,398,135,22.0,22985659.356038474
2026-03-06,카카오,2730651.499939952,509,403,149,32.0,31787821.520269524
2026-03-06,쿠팡,760063.9721305722,47,38,12,3.0,2288058.5121984775
2026-03-06,토스,760063.9721305722,77,60,20,3.0,2792685.5838073916
2026-03-07,search,5374.305605976027,25,20,10,2.0,2202.0
2026-03-07,social,3132.613433849524,15,11,4,0.0,0.0
2026-03-07,구글,3735105.3682925394,747,621,232,48.0,55545465.836154394
2026-03-07,네이버,1453716.3155583828,221,180,48,3.0,2620056.883921822
2026-03-07,메타,3403716.508016308,893,680,223,53.0,49546252.91700851
2026-03-07,카카오,2721838.1431132765,452,366,111,23.0,20442215.014668766
2026-03-07,쿠팡,747093.4169389317,74,50,16,3.0,2381998.973631323
2026-03-07,토스,747093.4169389317,94,66,28,8.0,11064384.288978593
2026-03-08,search,3827.255145452716,18,13,5,1.0,1101.0
2026-03-08,social,2025.158743339985,10,7,3,0.0,0.0
2026-03-08,구글,3784620.5290779215,695,551,206,46.0,54778824.20573121
2026-03-08,네이버,1429625.5722565532,214,156,40,6.0,6061406.72494756
2026-03-08,메타,3490530.31595485,562,411,135,36.0,36187161.113579325
2026-03-08,카카오,2767406.4399948125,431,341,110,23.0,21876479.38598919
2026-03-08,쿠팡,756971.1289478599,71,49,11,1.0,1732266.9085641669
2026-03-08,토스,756971.1289478599,121,83,26,6.0,6703789.196667136
2026-03-09,search,6528.481880684325,31,24,11,2.0,2592.0
2026-03-09,social,3175.480749638732,15,11,6,1.0,1080.0
2026-03-09,구글,3904963.709043445,601,480,161,43.0,50090215.38063507
2026-03-09,네이버,1431038.5933572073,208,144,42,7.0,7656047.671191257
2026-03-09,메타,3645406.273272584,572,437,152,36.0,35082304.0578661
2026-03-09,카카오,2853255.895204945,315,252,95,16.0,15979880.774244912
2026-03-09,쿠팡,781023.3068446682,75,55,16,3.0,2246087.6891074143
2026-03-09,토스,781023.3068446682,90,69,19,2.0,1723492.964538087
2026-03-10,search,7786.865500398398,37,28,12,2.0,2592.0
2026-03-10,social,6539.439823651094,29,23,10,2.0,2160.0
2026-03-10,구글,4006851.479887073,892,717,267,77.0,87404252.86221485
2026-03-10,네이버,1418530.4869277177,223,174,49,10.0,9852044.792172235
2026-03-10,메타,3784492.547902698,621,479,159,28.0,25014841.546291996
2026-03-10,카카오,2926559.7328627817,813,629,229,50.0,48575970.980080664
2026-03-10,쿠팡,801390.163250801,70,46,12,1.0,904702.3185797288
2026-03-10,토스,801390.163250801,115,81,23,4.0,4075969.0964601003
2026-03-11,search,6563.838032182352,28,21,9,1.0,1296.0
2026-03-11,social,4928.34387580447,24,18,8,1.0,1080.0
2026-03-11,구글,4024254.4221152742,644,520,212,54.0,55549291.21645474
2026-03-11,네이버,1369910.907994868,255,196,65,12.0,10315473.001208665
2026-03-11,메타,3768300.01144837,651,511,158,28.0,21535403.189100493
2026-03-11,카카오,2990918.146180597,453,342,111,21.0,19253777.08196189
2026-03-11,쿠팡,804863.7981507562,120,83,16,3.0,2954294.1888827505
2026-03-11,토스,804863.7981507562,107,74,20,5.0,4571678.684201148
2026-03-12,search,5697.89447945557,25,19,10,2.0,2592.0
2026-03-12,social,2688.296456568997,12,9,4,0.0,0.0
2026-03-12,구글,3940095.97666028,490,378,136,30.0,31802330.11639321
2026-03-12,네이버,1328493.5038655074,234,177,51,8.0,8422481.488620115
2026-03-12,메타,3682255.327887263,503,394,145,29.0,25866211.384158745
2026-03-12,카카오,2930443.536208982,533,412,154,31.0,30527356.834674533
2026-03-12,쿠팡,788027.5892550618,77,53,16,2.0,1029674.8767856379
2026-03-12,토스,788027.5892550618,128,91,25,8.0,7261104.535558754
2026-03-13,search,4647.028008444252,20,15,7,1.0,1296.0
2026-03-13,social,2297.642621793328,9,7,3,0.0,0.0
2026-03-13,구글,3810697.0574489934,554,426,161,39.0,49624317.66278679
2026-03-13,네이버,1286546.4101397377,251,187,61,11.0,9755096.970614105
2026-03-13,메타,3573671.929784002,618,476,150,45.0,38883704.05795538
2026-03-13,카카오,2863774.0086996667,408,319,89,17.0,16273833.11516507
2026-03-13,쿠팡,762144.8675397525,77,54,14,0.0,0.0
2026-03-13,토스,762144.8675397525,101,80,25,5.0,4771811.300824788
2026-03-14,search,5529.908859628871,25,19,8,1.0,1101.0
2026-03-14,social,3089.0972441048752,14,10,4,1.0,918.0
2026-03-14,구글,3750387.2384882886,613,491,167,27.0,33327845.73645871
2026-03-14,네이버,1279776.7705987042,234,176,49,7.0,6844793.927647825
2026-03-14,메타,3543054.15406017,565,424,160,38.0,37004399.95036243
2026-03-14,카카오,2801487.0715856,359,258,84,24.0,20353152.543231282
2026-03-14,쿠팡,750080.9941301277,71,48,12,5.0,3775464.2583472244
2026-03-14,토스,750080.9941301277,161,117,41,7.0,7790474.561813993
2026-03-15,search,3746.043055785932,18,13,6,1.0,1101.0
2026-03-15,social,1563.070468248128,6,4,1,0.0,0.0
2026-03-15,구글,3807116.110030003,634,511,191,53.0,61549406.038584284
2026-03-15,네이버,1328068.0123552778,299,220,69,12.0,12091769.540942632
2026-03-15,메타,3556689.0675655487,691,532,178,38.0,33280344.419522222
2026-03-15,카카오,2835753.0399178346,426,333,106,27.0,26729360.823446065
2026-03-15,쿠팡,761425.527187106,59,38,12,3.0,2863084.0697888737
2026-03-15,토스,761425.527187106,88,65,26,6.0,5411281.086433837
2026-03-16,search,4465.4010484720175,19,15,6,1.0,1296.0
2026-03-16,social,4670.573885980248,20,15,7,1.0,1080.0
2026-03-16,구글,3900096.412732212,707,566,217,60.0,63679756.15598901
2026-03-16,네이버,1411997.4152487384,280,225,66,16.0,15361843.36993478
2026-03-16,메타,3670696.011732026,856,664,211,46.0,45048446.890410185
2026-03-16,카카오,2907917.252765659,415,306,96,25.0,24480882.90659318
2026-03-16,쿠팡,784687.5970459252,94,66,18,2.0,1347411.8989164876
2026-03-16,토스,784687.5970459252,124,86,28,8.0,8789597.861808788
2026-03-17,search,5761.070061730755,26,20,8,1.0,1296.0
2026-03-17,social,6263.493162333496,27,20,8,1.0,1080.0
2026-03-17,구글,3958100.3423422175,612,485,168,36.0,42402686.46146146
2026-03-17,네이버,1475403.1593418403,328,241,75,14.0,15774213.6923707
2026-03-17,메타,3799890.1715381993,671,517,165,36.0,32839219.99968453
2026-03-17,카카오,2959542.5523832086,475,378,136,24.0,21997821.03038546
2026-03-17,쿠팡,804130.9310533721,76,54,14,1.0,412320.6607482216
2026-03-17,토스,804130.9310533721,88,65,25,9.0,8230967.051652641
2026-03-18,search,5990.142813212432,27,21,10,2.0,2592.0
2026-03-18,social,3830.631085880331,18,14,6,1.0,1080.0
2026-03-18,구글,3899107.863139,661,523,179,47.0,50491339.32591921
2026-03-18,네이버,1545657.6116545375,234,174,54,10.0,10625503.693668585
2026-03-18,메타,3885359.0844755447,351,279,99,27.0,29961658.611990098
2026-03-18,카카오,2880664.3292471664,499,381,131,20.0,22045768.882029872
2026-03-18,쿠팡,805771.1997798348,86,61,21,5.0,6442461.084448992
2026-03-18,토스,805771.1997798348,146,106,31,3.0,5184942.979930157
2026-03-19,search,5086.036908961177,22,16,7,1.0,1296.0
2026-03-19,social,4619.8534402328105,20,15,8,1.0,1080.0
2026-03-19,구글,3799461.5745794913,749,621,225,46.0,51914607.84268186
2026-03-19,네이버,1555764.096369069,211,176,62,14.0,15442636.651187235
2026-03-19,메타,3785786.885438736,444,341,111,29.0,25280576.52299159
2026-03-19,카카오,2795154.00511271,389,311,102,26.0,26839475.152713943
2026-03-19,쿠팡,788184.0340964017,83,60,15,2.0,1626184.3222939544
2026-03-19,토스,788184.0340964017,93,72,22,5.0,7717617.342068726
2026-03-20,search,4194.167049929343,20,15,7,1.0,1296.0
2026-03-20,social,3051.9251204298234,13,10,5,0.0,0.0
2026-03-20,구글,3735979.943451761,421,337,124,29.0,30578646.774078213
2026-03-20,네이버,1532398.0907123112,198,143,43,7.0,6741016.039800973
2026-03-20,메타,3650790.0629236074,768,592,181,30.0,28219841.26797042
2026-03-20,카카오,2659538.9195535234,506,395,124,24.0,23752457.797165107
2026-03-20,쿠팡,765585.6061576796,67,53,14,3.0,1630433.3841966884
2026-03-20,토스,765585.6061576796,85,66,25,5.0,4433709.0499621155
2026-03-21,search,4875.10337049343,22,18,8,1.0,1101.0
2026-03-21,social,2450.4055382382458,11,8,3,0.0,0.0
2026-03-21,구글,3685959.3965176446,539,435,165,43.0,49869740.606728405
2026-03-21,네이버,1506465.0330407852,259,193,54,11.0,12195902.962204646
2026-03-21,메타,3616002.9377721217,251,199,64,17.0,11753855.693427168
2026-03-21,카카오,2606541.9007455288,459,343,121,27.0,27666902.825198498
2026-03-21,쿠팡,753657.2936852734,63,44,12,2.0,2797797.2626366457
2026-03-21,토스,753657.2936852734,72,51,16,5.0,5843633.353266104
2026-03-22,search,3578.944785035944,15,11,4,0.0,0.0
2026-03-22,social,2321.258460041553,11,8,3,0.0,0.0
2026-03-22,구글,3742011.233871628,650,541,213,54.0,61245933.75970754
2026-03-22,네이버,1542687.2629900714,308,239,75,16.0,15991565.764203459
2026-03-22,메타,3605946.092300051,551,427,127,29.0,30866485.41137161
2026-03-22,카카오,2681129.2648204984,254,208,74,18.0,20358032.383888874
2026-03-22,쿠팡,761900.3988427863,82,59,20,5.0,2924968.026670264
2026-03-22,토스,761900.3988427863,150,112,31,6.0,7253273.721304121
2026-03-23,search,2041.9644706966424,10,7,3,0.0,0.0
2026-03-23,social,5956.781582651648,27,19,9,2.0,2160.0
2026-03-23,구글,3891053.6496514194,1016,798,283,64.0,74178838.73562503
2026-03-23,네이버,1618641.5301137092,295,233,56,14.0,13055478.927445281
2026-03-23,메타,3661994.97214426,438,353,110,25.0,21834297.685214203
2026-03-23,카카오,2757826.1815022896,588,454,157,31.0,31117582.417326283
2026-03-23,쿠팡,786984.5287747832,94,67,13,3.0,2320366.8235800867
2026-03-23,토스,786984.5287747832,116,85,31,8.0,8791665.047478085
2026-03-24,search,2450.890285265308,11,8,3,0.0,0.0
2026-03-24,social,5772.008169293373,26,20,10,2.0,2160.0
2026-03-24,구글,4037350.1241949126,649,519,184,40.0,45312805.90001731
2026-03-24,네이버,1690969.330130085,248,177,49,4.0,3293872.2291383105
2026-03-24,메타,3590772.122328723,764,579,189,39.0,35583044.14461039
2026-03-24,카카오,2897167.5828885,463,349,121,32.0,32323258.58001489
2026-03-24,쿠팡,813172.994087907,76,55,11,2.0,3029852.182626309
2026-03-24,토스,813172.994087907,93,64,19,2.0,1825935.4591551828
2026-03-25,search,4631.75811444962,20,15,6,1.0,1296.0
2026-03-25,social,6189.503612271306,27,20,8,1.0,1080.0
2026-03-25,구글,4074658.13233837,728,576,217,51.0,58392165.58572617
2026-03-25,네이버,1684960.228666739,234,182,52,7.0,6701409.589572713
2026-03-25,메타,3525702.0080457283,422,313,106,20.0,20433923.874899574
2026-03-25,카카오,2938254.418236486,458,357,132,35.0,31601211.988296513
2026-03-25,쿠팡,818638.556479475,71,46,19,7.0,6808394.4361175485
2026-03-25,토스,818638.556479475,100,80,29,10.0,10118300.506648231
2026-03-26,search,3363.139224320917,15,11,5,1.0,1296.0
2026-03-26,social,1552.983708018726,7,5,2,0.0,0.0
2026-03-26,구글,4001065.057131886,643,517,167,41.0,43471910.29962577
2026-03-26,네이버,1640178.6368447037,193,147,44,9.0,9758159.786108453
2026-03-26,메타,3422315.9874423826,570,427,139,27.0,25485801.235150237
2026-03-26,카카오,2878604.3081381544,444,350,133,29.0,25489425.5227811
2026-03-26,쿠팡,802622.5159340478,59,40,11,2.0,2030921.2624487074
2026-03-26,토스,802622.5159340478,103,79,21,3.0,3088741.296114822
2026-03-27,search,5499.26691883727,22,17,8,1.0,1296.0
2026-03-27,social,3855.671900566141,17,13,6,1.0,1080.0
2026-03-27,구글,3880779.866025417,737,586,226,51.0,56339398.46302307
2026-03-27,네이버,1575078.6069526996,315,245,70,9.0,8809180.534910344
2026-03-27,메타,3328332.4575971765,626,482,163,24.0,21288761.552780688
2026-03-27,카카오,2801356.6195873567,358,278,83,18.0,15964173.47175343
2026-03-27,쿠팡,777722.1511350693,55,43,17,6.0,4730833.925730097
2026-03-27,토스,777722.1511350693,100,74,18,4.0,3896635.9335738393
2026-03-28,search,3901.877602454897,18,14,6,1.0,1101.0
2026-03-28,social,5010.255892886855,21,16,8,1.0,918.0
2026-03-28,구글,3847304.4618863966,494,391,144,28.0,29531291.202235088
2026-03-28,네이버,1580456.3911725832,272,211,58,11.0,10275702.508981511
2026-03-28,메타,3251792.8593243007,497,394,115,26.0,23212818.8876422
2026-03-28,카카오,2729614.815347173,329,256,85,19.0,17845220.3052917
2026-03-28,쿠팡,770478.90803177,69,55,13,3.0,2050417.3179651196
2026-03-28,토스,770478.90803177,78,53,16,2.0,2161666.03017605
2026-03-29,search,6299.540896059159,28,21,9,2.0,2202.0
2026-03-29,social,4607.481318941498,20,15,7,1.0,918.0
2026-03-29,구글,3907109.6660640594,665,521,189,49.0,49996204.29092592
2026-03-29,네이버,1618508.4806687585,316,246,72,11.0,11305949.215319008
2026-03-29,메타,3339495.23871463,490,373,126,20.0,21392044.26839281
2026-03-29,카카오,2691483.412101625,521,405,158,35.0,32682047.87506056
2026-03-29,쿠팡,782083.6433882308,78,56,13,2.0,1608720.0065138647
2026-03-29,토스,782083.6433882308,100,69,17,4.0,6106237.0676600095
2026-03-30,search,3498.93728177156,16,12,5,0.0,0.0
2026-03-30,social,4895.541730870169,21,16,8,1.0,1080.0
2026-03-30,구글,4023024.954497965,678,540,204,49.0,51003470.470266916
2026-03-30,네이버,1670982.3705819012,277,211,67,11.0,13256607.207922881
2026-03-30,메타,3428392.6500015263,588,458,150,37.0,33801984.30485995
2026-03-30,카카오,2793821.6220610794,463,352,108,22.0,20837378.21474328
2026-03-30,쿠팡,805035.1025136154,90,67,25,4.0,3393158.8616906013
2026-03-30,토스,805035.1025136154,126,95,31,9.0,8491525.032023497
2026-03-31,search,5661.751706504422,27,21,10,2.0,2592.0
2026-03-31,social,2271.68985496778,10,7,3,0.0,0.0
2026-03-31,구글,4100059.5600974634,831,670,278,78.0,79154492.3119606
2026-03-31,네이버,1713461.8688482265,424,316,100,17.0,17990089.414553415
2026-03-31,메타,3566249.2591956165,758,580,185,34.0,33086246.51224658
2026-03-31,카카오,2842482.409428528,492,368,124,33.0,35263049.08631476
2026-03-31,쿠팡,820291.4845686071,90,59,14,2.0,2670863.5435073148
2026-03-31,토스,820291.4845686071,99,75,31,5.0,4272434.106345362
